사건번호,용도,소재지,감정가,최저가,결과,낙찰가,낙찰율,매각일
제주 4계 1998-14322,단독주택,"제주 제주시 용담일동 2829-6 ,-10","221,518,860","108,544,240",낙찰(2/3),"143,500,000",64.8%,2001.02.19
제주 2계 1998-18423,임야,"제주 제주시 애월읍 고성리 829 ,848,850,861,863,863-2,864,871,-4,1007,1008,1015,1031-1,1032,산3,산4-3,866, 외2","12,209,182,750","5,982,499,540",취하(2/2),0,0%,2001.03.26
제주 3계 1998-24527,전,제주 서귀포시 표선면 토산리 646-1,"66,150,000","66,150,000",취하(0/1),0,0%,2001.02.26
제주 4계 1998-34104,전,제주 제주시 한림읍 한림리 793-3,"11,421,000","1,343,660",낙찰(6/7),"1,650,000",14.4%,2001.05.21
제주 2계 1998-34210,임야,제주 서귀포시 대정읍 무릉리 산65-11,"38,178,000","9,166,530",낙찰(4/5),"11,200,000",29.3%,2001.04.09
제주 4계 1998-37189(1),아파트,제주 제주시 도남동 47-10 도남일우아파트 101호,"41,000,000","20,090,000",낙찰(2/4),"26,100,000",63.7%,2001.03.26
제주 4계 1998-37189(2),아파트,제주 제주시 도남동 47-10 도남일 201호,"43,000,000","14,749,000",낙찰(3/4),"20,900,000",48.6%,2001.01.15
제주 4계 1998-37189,아파트,제주 제주시 도남동 47-10 도남일우 301호,"43,000,000","21,070,000",낙찰(2/4),"22,120,000",51.4%,2001.03.26
제주 4계 1998-37189,아파트,제주 제주시 도남동 47-10 도남일우4층501호,"43,000,000","14,749,000",낙찰(3/4),"21,100,000",49.1%,2001.01.15
제주 4계 1998-37189,아파트,제주 제주시 도남동 47-10 도남일우6층701호,"41,000,000","14,063,000",낙찰(3/4),"22,600,000",55.1%,2001.01.15
제주 4계 1999-535,근린상가,제주 제주시 노형동 1046-16,"2,437,681,000","1,706,376,700",낙찰(1/2),"1,710,000,000",70.1%,2001.03.26
제주 4계 1999-2337,공장,제주 제주시 한림읍 금능리 407-17,"474,778,000","39,099,990",미진(0/0),0,0%,2001.05.21
제주 4계 1999-2401,단독주택,제주 제주시 삼도일동 508-12,"129,016,000","90,311,200",낙찰(1/2),"116,000,000",89.9%,2001.06.25
제주 4계 1999-3961,전,제주 서귀포시 보목동 1609,"34,251,000","576,560",낙찰(5/11),"7,256,000",21.2%,2001.05.21
제주 1계 1999-5260,전,제주 제주시 한경면 두모리 1716,"14,234,000",0,유찰(5/5),0,0%,2001.02.12
제주 4계 1999-6182,대지,제주 제주시 연동 272-52,"512,430,000","251,090,700",낙찰(2/3),"330,010,000",64.4%,2001.04.23
제주 4계 1999-8249,단독주택,"제주 제주시 한림읍 상대리 737 ,3471-1,-4,3472-1,-3","221,954,400","76,130,350",낙찰(3/4),"76,200,000",34.3%,2001.02.19
제주 2계 1999-12422,전,제주 서귀포시 안덕면 동광리 1435,"22,056,000","22,056,000",낙찰(0/1),"23,155,000",105.0%,2001.03.12
제주 6계 1999-13555,다세대,제주 제주시 연동 291-52,"28,000,000","19,600,000",취소(1/1),0,0%,2001.01.08
제주 4계 1999-15339,공장,제주 서귀포시 대정읍 일과리 551-14,"757,146,550","181,790,880",낙찰(4/9),"183,420,000",24.2%,2001.02.19
제주 2계 1999-15773,아파트,"제주 서귀포시 중문동 1999-2 ,외1 민우중문 나동 101호","64,000,000","21,952,000",낙찰(3/4),"30,050,000",47.0%,2001.03.12
제주 2계 1999-16776,대지,제주 서귀포시 동홍동 1790-2,"21,300,000","3,579,890",낙찰(5/7),"3,580,000",16.8%,2001.03.12
제주 4계 1999-17250,기타부동산,제주 서귀포시 성산읍 수산리 2500-1,"61,036,000","42,725,200",낙찰(1/2),"44,000,000",72.1%,2001.03.26
제주 4계 1999-17328,단독주택,제주 제주시 한림읍 월림리 2230-3,"14,289,000","7,001,610",낙찰(2/3),"10,100,000",70.7%,2001.03.26
제주 4계 1999-17328,단독주택,제주 제주시 한림읍 월림리 314-4,"201,000","98,490",유찰(4/4),0,0%,2001.04.23
제주 4계 1999-17328,전,제주 제주시 한림읍 월림리 767,"35,132,000","35,132,000",낙찰(0/1),"51,110,000",145.5%,2001.01.15
제주 1계 1999-18857,전,제주 제주시 애월읍 하귀2리 2674,"90,819,100",0,취하(1/1),0,0%,2001.02.12
제주 4계 1999-19324,아파트상가,제주 제주시 일도동 392-8 삼오정진,"170,000,000","28,571,900",낙찰(5/6),"33,010,000",19.4%,2001.01.15
제주 4계 1999-19324,아파트,제주 제주시 일도동 392-8 삼오정진,"1,060,000,000","178,154,200",낙찰(5/6),"224,000,000",21.1%,2001.01.15
제주 6계 1999-19348,단독주택,제주 서귀포시 대정읍 동일리 1656,"80,820,150","39,601,870",낙찰(2/3),"45,150,000",55.9%,2001.01.08
제주 3계 1999-20133,근린상가,제주 제주시 삼도일동 108-17 중앙하이츠빌라상가 지하1층33호,"16,800,000","677,940",낙찰(9/11),"911,000",5.4%,2001.02.12
제주 3계 1999-20133,근린상가,제주 제주시 삼도일동 108-17 중앙하이츠빌라상가 지하1층34호,"16,800,000","677,940",낙찰(9/11),"911,000",5.4%,2001.02.12
제주 1계 1999-21723,기타부동산,"제주 서귀포시 대정읍 무릉리 1752 ,1791-4,-5,-11,-12","1,400,854,100","336,345,060",낙찰(4/5),"386,110,000",27.6%,2001.02.12
제주 3계 1999-22108,임야,제주 서귀포시 안덕면 동광리1271,"6,976,500","1,675,050",낙찰(4/5),"1,680,000",24.1%,2001.02.26
제주 1계 1999-22160,전,"제주 제주시 한경면 신창리 1025-1 ,-2,-3","72,384,000","6,082,780",낙찰(8/11),"9,110,000",12.6%,2001.03.19
제주 4계 1999-22337,공장,제주 제주시 한림읍 금능리 407-17,"474,778,000","39,099,990",낙찰(6/8),"41,200,000",8.7%,2001.05.21
제주 2계 1999-22498,근린주택,"제주 서귀포시 동홍동 142-1 ,142-2,142-4,142-5","949,890,190","325,812,330",낙찰(3/4),"470,000,000",49.5%,2001.03.12
제주 3계 1999-22948,단독주택,제주 제주시 건입동 1053-24,"21,026,500","7,212,080",낙찰(3/5),"7,350,000",35.0%,2001.02.26
제주 4계 1999-23118(1),임야,제주 서귀포시 안덕면 화순리 산45-1,"912,400,000","217,878,260",낙찰(4/5),"251,100,000",27.5%,2001.06.25
제주 4계 1999-23118(3),,제주 서귀포시 안덕면 화순리 산46-1,"299,692,000","102,794,350",낙찰(3/4),"133,310,000",44.5%,2001.05.21
제주 4계 1999-23613,전,제주 제주시 애월읍 상가리 490-3,"10,206,000","2,450,450",낙찰(4/5),"2,660,000",26.1%,2001.03.26
제주 4계 1999-23811,전,제주 제주시 구좌읍 행원리 42,"36,949,500","18,105,250",낙찰(2/5),"24,100,000",65.2%,2001.02.19
제주 3계 1999-23903,콘도,제주 서귀포시 색달동 2822-5 외1 한국 351호,"6,700,000","1,608,670",낙찰(4/5),"2,310,000",34.5%,2001.05.28
제주 2계 1999-23910,기타,제주 제주시 애월읍 광령리 산136,"751,782,490","126,352,070",낙찰(5/7),"141,100,000",18.8%,2001.05.07
제주 4계 1999-24746,단독주택,제주 서귀포시 성산읍 시흥리 2494,"41,280,000","20,227,200",낙찰(3/4),"22,110,000",53.6%,2001.02.19
제주 2계 1999-25008,차량,제주 제주시 애월읍 하귀1리 953,"3,000,000","2,100,000",취하(0/0),0,0%,2001.01.08
제주 4계 1999-25114,대지,제주 제주시 조천읍 조천리 2478,"27,300,000","19,110,000",낙찰(1/2),"20,000,000",73.3%,2001.01.15
제주 2계 1999-25350,전,제주 서귀포시 대정읍 일과리 1781,"28,680,000","4,820,240",낙찰(5/7),"5,066,000",17.7%,2001.03.12
제주 3계 1999-25527,전,제주 제주시 구좌읍 종달리 3061,"7,997,000","1,920,070",낙찰(3/6),"2,500,000",31.3%,2001.01.22
제주 4계 1999-26049,다가구,제주 제주시 노형동 1035-6 제3지구 한별주택,"22,303,518","10,928,720",낙찰(2/3),"16,100,000",72.2%,2001.02.19
제주 4계 1999-26193,단독주택,제주 서귀포시 안덕면 창천리 134-1,"140,390,500","48,153,930",낙찰(3/6),"100,200,000",71.4%,2001.05.21
제주 1계 1999-26223,아파트상가,제주 제주시 삼도일동 108-17지하1층31호,"7,000,000",0,취소(7/7),0,0%,2001.02.16
제주 4계 1999-26339,임야,제주 제주시 아라동 91,"49,338,000","24,175,620",낙찰(4/6),"26,670,000",54.1%,2001.03.05
제주 1계 1999-26506,대지,제주 제주시 구좌읍 종달리 758,"9,716,000","4,760,840",낙찰(2/6),"5,620,000",57.8%,2001.03.19
제주 3계 1999-26735,사무실,제주 서귀포시 남원읍 하례리 산114 외19,"1,043,722,660","486,687,430",낙찰(3/4),"8,100,000",0.8%,2001.01.22
제주 3계 1999-26872,단독주택,제주 제주시 이도이동 1491-1,"598,310,620","293,172,200",취하(3/3),0,0%,2001.04.02
제주 2계 1999-27004,단독주택,제주 서귀포시 남원읍 태흥리 299-1,"20,155,600","2,371,270",낙찰(6/7),"3,100,000",15.4%,2001.05.07
제주 1계 1999-27578,다세대,제주 제주시 한림읍 협재리 2523-1 외1 만경빌리지 가동지층01호,"46,200,000","15,846,600",낙찰(4/6),"22,110,000",47.9%,2001.02.05
제주 1계 1999-27578,다세대,제주 제주시 한림읍 협재리 2523-1 외1 만경빌리지 나동102호,"49,000,000","16,807,000",낙찰(4/6),"21,110,000",43.1%,2001.02.05
제주 1계 1999-27721,연립,제주 서귀포시 대포동 759-1 외1 중문월드 가동103호,"67,000,000","11,260,690",낙찰(5/8),"16,700,000",24.9%,2001.03.19
제주 3계 1999-27738,전,"제주 서귀포시 중문동 1723 ,1721","65,600,000","22,500,800",낙찰(3/4),"30,100,000",45.9%,2001.04.02
제주 2계 1999-27776,전,제주 서귀포시 보목동 1334-1,"96,250,000","33,013,750",낙찰(3/5),"34,255,000",35.6%,2001.03.12
제주 4계 1999-28113,임야,제주 제주시 구좌읍 송당리 산230,"178,512,300","178,512,300",취하(0/0),0,0%,2001.03.02
제주 3계 1999-28342,아파트,제주 제주시 노형동 2527-5 세기7차 811호,"63,000,000","30,870,000",낙찰(2/4),"36,900,000",58.6%,2001.02.12
제주 2계 1999-28359,전,제주 제주시 애월읍 어음리 3331-2,"9,900,800","6,930,560",낙찰(1/3),"6,940,000",70.1%,2001.03.12
제주 3계 1999-28380,기타부동산,"제주 서귀포시 대정읍 일과리 1791 ,-1,-2,-3","294,661,770","144,384,260",낙찰(2/3),"180,000,000",61.1%,2001.02.26
제주 1계 1999-28434,대지,제주 제주시 외도일동 2173-1,"22,200,000","5,330,220",낙찰(5/8),"6,780,000",30.5%,2001.04.16
제주 4계 1999-28465,전,제주 서귀포시 월평동 379-1,"85,646,000",0,낙찰(1/5),"70,100,000",81.8%,2001.04.23
제주 2계 1999-28779,과수원,"제주 서귀포시 보목동 1518-1 ,1518-7,1520","192,800,000","66,130,400",낙찰(3/6),"77,700,000",40.3%,2001.04.09
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 613호,"32,000,000","15,680,000",낙찰(2/3),"19,120,000",59.8%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 로얄 612호,"32,000,000","15,680,000",낙찰(2/3),"18,100,000",56.6%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 614호,"43,000,000","21,070,000",낙찰(2/3),"33,210,000",77.2%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 629호,"21,000,000","10,290,000",낙찰(2/3),"12,610,000",60.0%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 705호,"26,000,000","12,740,000",낙찰(2/3),"15,110,000",58.1%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 713호,"31,000,000","15,190,000",낙찰(2/3),"16,300,000",52.6%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 522호,"32,000,000","15,680,000",낙찰(2/3),"18,220,000",56.9%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 615호,"43,000,000","21,070,000",낙찰(2/3),"23,120,000",53.8%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 625호,"30,000,000","14,700,000",낙찰(2/3),"17,220,000",57.4%,2001.01.08
제주 6계 1999-29130,오피스텔(상가),제주 제주시 연동 272-33 702호,"28,000,000","13,720,000",낙찰(2/3),"16,510,000",59.0%,2001.01.08
제주 4계 1999-29468,단독주택,제주 제주시 한림읍 옹포리 216-1,"94,981,600","46,540,980",낙찰(2/3),"56,100,000",59.1%,2001.03.26
제주 4계 1999-29741,연립,제주 서귀포시 성산읍 고성리 1491-1 제주주택 101호,"34,000,000","16,660,000",낙찰(2/3),"17,670,000",52.0%,2001.02.19
제주 4계 1999-30185,오피스텔(상가),제주 제주시 노형동 939 외3 정한 1013호,"42,000,000","20,580,000",낙찰(2/3),"23,890,000",56.9%,2001.02.19
제주 1계 1999-30291,아파트상가,제주 제주시 일도이동 113-7 외1필지,"2,100,000,000","420,175,000",낙찰(3/5),"438,000,000",20.9%,2001.02.12
제주 3계 1999-30529,전,제주 제주시 건입동 1399-19-12,"14,558,800","1,198,970",낙찰(7/8),"2,210,000",15.2%,2001.02.26
제주 4계 1999-30819,단독주택,제주 제주시 일도일동 1144-14,"157,949,560","37,923,660",취하(4/4),0,0%,2001.03.26
제주 6계 1999-30970,다세대,제주 제주시 건입동 661-17,"56,000,000","39,200,000",낙찰(1/2),"47,700,000",85.2%,2001.01.08
제주 1계 1999-31294,근린주택,제주 제주시 조천읍 함덕리 1269-1,"4,301,841,000",0,취소(0/0),0,0%,2001.03.15
제주 3계 1999-31669,단독주택,제주 제주시 추자면 신양리 산1-1 <가동>,"147,478,000","103,234,600",낙찰(1/2),"111,200,000",75.4%,2001.02.26
제주 2계 1999-31683,전,제주 제주시 조천읍 조천리 3055-1,"301,000","301,000",낙찰(0/1),"410,000",136.2%,2001.03.12
제주 2계 1999-31683(2),전,제주 제주시 조천읍 조천리 3055-2,"1,570,000","1,570,000",낙찰(0/1),"1,890,000",120.4%,2001.03.12
제주 5계 1999-31829,전,제주 제주시 한경면 판포리2239-2,"2,604,000","1,275,960",취소(3/4),0,0%,2001.01.05
제주 3계 1999-31874,전,제주 서귀포시 강정동 4263,"10,856,000","1,277,190",낙찰(6/7),"1,810,000",16.7%,2001.05.28
제주 3계 1999-31973,단독주택,제주 서귀포시 남원읍 태흥리 1228-2,"127,555,320","43,751,470",낙찰(3/5),"87,700,000",68.8%,2001.04.30
제주 4계 1999-34104,전,제주 제주시 한림읍 한림리 793-3,"11,421,000",0,유찰(4/4),0,0%,2001.02.19
제주 3계 2000-67,근린상가,제주 제주시 이도일동 1251-3,"2,639,655,000","1,847,758,500",취하(2/2),0,0%,2001.03.15
제주 3계 2000-173,연립,제주 제주시 건입동 872-1 외1 금아주택 지하1층001호,"220,000,000","75,460,000",낙찰(3/4),"79,200,000",36.0%,2001.02.26
제주 3계 2000-272,임야,제주 제주시 한림읍 금능리 565-4,"34,769,000","8,348,030",낙찰(4/5),"10,030,000",28.8%,2001.02.12
제주 3계 2000-272,임야,제주 제주시 한림읍 금능리 565-56,"23,236,500","5,579,080",낙찰(4/5),"7,300,000",31.4%,2001.02.12
제주 3계 2000-418,연립,제주 서귀포시 서홍동 378-20 광국 4층505호,"80,000,000","27,440,000",낙찰(3/5),"33,100,000",41.4%,2001.04.30
제주 1계 2000-432,전,"제주 제주시 한경면 금등리 346-1 ,683","19,959,700","6,846,170",취소(3/3),0,0%,2001.05.09
제주 1계 2000-449,단독주택,"제주 제주시 조천읍 와산리 1508 ,1530-3","250,154,400","122,575,650",낙찰(2/3),"130,800,000",52.3%,2001.03.19
제주 3계 2000-487,단독주택,"제주 서귀포시 서귀동 650-8 ,-1","659,416,670","323,114,160",낙찰(2/3),"418,000,000",63.4%,2001.02.12
제주 4계 2000-609,오피스텔(상가),제주 서귀포시 서귀동 251-1 외2필지9층 920호,"66,000,000","22,638,000",낙찰(6/8),"25,200,000",38.2%,2001.03.26
제주 2계 2000-722,임야,제주 제주시 한림읍 금악리 2614-2,"3,097,000","520,500",취소(6/6),0,0%,2001.02.16
제주 4계 2000-746,임야,제주 서귀포시 안덕면 화순리 1874 외12,"3,029,218,000","727,315,220",취하(4/4),0,0%,2001.01.15
제주 4계 2000-746,임야,제주 서귀포시 안덕면 화순리 산46-1,"299,692,000","71,956,040",취하(4/4),0,0%,2001.01.15
제주 3계 2000-944,전,제주 제주시 구좌읍 김녕리 584,"8,576,000","6,003,200",취하(1/1),0,0%,2001.03.20
제주 3계 2000-944,전,제주 제주시 구좌읍 김녕리 1200-4,"107,858,600","75,501,020",취하(1/1),0,0%,2001.03.20
제주 2계 2000-1442,차량,제주 제주시 애월읍 하귀1리 953,"30,000,000","14,700,000",낙찰(0/1),"18,765,000",62.5%,2001.01.08
제주 1계 2000-1862,근린상가,제주 제주시 삼도일동 108-17 중앙하이츠빌라 23호,"16,800,000","1,976,490",취하(7/8),0,0%,2001.05.21
제주 3계 2000-2039,전,제주 제주시 조천읍 함덕리 369,"11,249,000","11,249,000",미진(0/0),0,0%,2001.04.30
제주 3계 2000-2039,근린주택,제주 제주시 조천읍 함덕리 1002-37,"510,327,460","510,327,460",미진(0/0),0,0%,2001.04.30
제주 3계 2000-2278,임야,제주 제주시 한림읍 금악리 산52-1,"1,311,926,000","918,348,200",낙찰(3/4),"1,000,000,000",76.2%,2001.02.26
제주 6계 2000-2308,단독주택,제주 제주시 구좌읍 김녕리 151-1,"42,587,700","29,811,390",낙찰(1/2),"38,000,000",89.2%,2001.01.08
제주 4계 2000-2407,대지,제주 제주시 연동 261-37,"1,277,601,000","894,320,700",낙찰(1/2),"956,200,000",74.8%,2001.06.25
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리 1412-1,"33,720,000",0,취하(0/0),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"14,676,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"22,928,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"64,440,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"30,548,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"18,261,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"10,227,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"19,110,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"9,320,000",0,취하(1/1),0,0%,2001.01.08
제주 1계 2000-2681,전,제주 서귀포시 안덕면 감산리,"14,676,000",0,취하(1/1),0,0%,2001.01.08
제주 3계 2000-2698,대지,"제주 제주시 한림읍 협재리 1504-1 ,1506-1","25,685,000","8,809,950",취하(3/5),0,0%,2001.05.28
제주 4계 2000-2827,임야,"제주 서귀포시 토평동 300 ,-1","98,410,000","48,220,900",낙찰(2/4),"48,555,000",49.3%,2001.01.15
제주 3계 2000-3608,,"제주 제주시 조천읍 와산리 1219 ,-1,1357","727,536,500","249,545,010",낙찰(3/4),"350,000,000",48.1%,2001.02.26
제주 1계 2000-3615,공장,"제주 제주시 화북동 2130-7 ,-5","2,316,499,760","1,135,048,880",낙찰(1/2),"1,171,500,000",50.6%,2001.02.05
제주 2계 2000-3745,상가,"제주 제주시 이도이동 1773-5 ,-7","3,021,206,000","1,480,390,940",낙찰(3/4),"1,800,000,000",59.6%,2001.01.08
제주 1계 2000-3868,공장,제주 제주시 추자면 묵리 236,"210,975,000","35,458,570",낙찰(5/6),"36,000,000",17.1%,2001.06.18
제주 4계 2000-3899,근린상가,제주 제주시 용담일동 248-5,"5,890,365,000","2,020,395,150",취하(3/3),0,0%,2001.03.26
제주 3계 2000-4069,근린상가,제주 제주시 연동 262-8 삼덕프라자 2층225호,"16,000,000","1,882,380",낙찰(6/7),"2,568,000",16.1%,2001.04.02
제주 4계 2000-4168,전,제주 서귀포시 도순동 935-2,"24,990,000","2,940,040",낙찰(5/7),"2,941,000",11.8%,2001.02.19
제주 2계 2000-4175(1),단독주택,제주 제주시 용담일동 310-18,"268,581,000","92,123,280",낙찰(3/4),"150,000,000",55.8%,2001.06.11
제주 2계 2000-4175(2),근린상가,제주 제주시 이도일동 1349-28,"2,018,175,000","692,234,020",낙찰(3/4),"852,000,000",42.2%,2001.06.11
제주 4계 2000-4526,전,제주 서귀포시 남원읍 신례리 678-1,"36,775,000","12,613,820",취하(3/3),0,0%,2001.05.21
제주 1계 2000-4670,단독주택,제주 서귀포시 성산읍 시흥리 12-14,"53,914,400","26,418,050",낙찰(2/4),"27,000,000",50.1%,2001.04.16
제주 6계 2000-4724,단독주택,제주 제주시 삼도일동 199-6,"2,375,000","1,662,500",낙찰(1/2),"1,830,000",77.1%,2001.01.08
제주 1계 2000-4748,아파트,제주 제주시 노형동 1283-6 101동 외62호 인풍1차 1동,"2,445,780,000","838,902,540",낙찰(3/5),"1,075,000,000",44.0%,2001.02.12
제주 3계 2000-4755,아파트,"제주 제주시 노형동 1059-1 ,-2 유성2차아파트","4,384,588,000","1,503,913,680",낙찰(3/4),"2,110,000,000",48.1%,2001.04.02
제주 3계 2000-4786,임야,제주 서귀포시 안덕면 동광리 산90,"128,007,900","30,734,690",낙찰(4/5),"33,000,000",25.8%,2001.02.12
제주 4계 2000-4946,단독주택,제주 제주시 삼도일동 793-12,"194,529,800",0,낙찰(1/2),"161,750,000",83.1%,2001.04.23
제주 4계 2000-5109,단독주택,제주 제주시 아라이동 1432-1,"204,239,260","142,967,480",낙찰(1/2),"150,000,000",73.4%,2001.03.26
제주 1계 2000-5260,전,제주 제주시 한경면 두모리 1716,"14,234,000","4,882,260",유찰(5/5),0,0%,2001.02.12
제주 1계 2000-5611,전,"제주 서귀포시 성산읍 시흥리 349-1 ,342","27,166,000","6,522,550",낙찰(4/6),"7,165,000",26.4%,2001.02.05
제주 4계 2000-5703,아파트,제주 서귀포시 대정읍 하모리 946-1 성환 101동 303호,"53,000,000","25,970,000",취하(3/3),0,0%,2001.05.14
제주 1계 2000-5734,전,제주 서귀포시 대정읍 동일리 178,"22,249,500","15,574,650",낙찰(1/3),"18,150,000",81.6%,2001.02.05
제주 2계 2000-5741,전,"제주 서귀포시 보목동 791-1 ,-6","208,440,000","145,908,000",낙찰(1/2),"158,300,000",75.9%,2001.01.08
제주 4계 2000-5765,과수원,제주 서귀포시 남원읍 신흥리 1578-2,"7,696,000","2,639,730",낙찰(3/4),"4,350,000",56.5%,2001.02.19
제주 4계 2000-5765,과수원,제주 서귀포시 남원읍 신흥리 1578-5,"5,895,000","1,415,380",낙찰(4/5),"1,700,000",28.8%,2001.02.19
제주 4계 2000-5765,대지,제주 서귀포시 남원읍 신흥리 1580-1,"30,650,000","7,359,060",낙찰(4/5),"11,250,000",36.7%,2001.02.19
제주 2계 2000-5864,목장용지,"제주 제주시 한림읍 금악리 336-4 ,외9","10,738,170","3,683,180",낙찰(3/4),"4,000,000",37.3%,2001.01.08
제주 3계 2000-5932,전,제주 서귀포시 호근동 538-2,"7,568,000","890,350",낙찰(6/7),"1,300,000",17.2%,2001.04.30
제주 4계 2000-5949,전,제주 서귀포시 강정동 1173-1,"65,670,000","32,178,300",낙찰(2/3),"32,310,000",49.2%,2001.03.26
제주 4계 2000-6041,단독주택,제주 제주시 애월읍 하가리 1373-1,"22,686,790","15,880,750",낙찰(1/3),"18,560,000",81.8%,2001.01.15
제주 1계 2000-6133(1),전,제주 서귀포시 안덕면 감산리 520,"3,346,500","1,147,840",취하(3/3),0,0%,2001.04.16
제주 1계 2000-6133(2),단독주택,제주 서귀포시 서귀동 332-77,"40,341,560","19,767,360",낙찰(2/3),"21,530,000",53.4%,2001.03.19
제주 1계 2000-6133,임야,제주 서귀포시 대정읍 인성리 724,"60,333,000","42,233,100",낙찰(2/3),"48,700,000",80.7%,2001.03.19
제주 3계 2000-6515,임야,제주 제주시 한림읍 상대리 1978-3,"5,418,000","1,858,370",낙찰(3/6),"2,510,000",46.3%,2001.04.30
제주 1계 2000-6560,단독주택,제주 제주시 한림읍 금능리 1374,"16,832,500","6,259,220",취소(4/5),0,0%,2001.05.30
제주 3계 2000-6577,단독주택,제주 제주시 일도이동 394-3,"105,942,480","51,911,810",낙찰(2/3),"67,220,000",63.4%,2001.01.22
제주 3계 2000-6607,아파트,제주 제주시 이도이동 152 남북 605호,"97,000,000","67,900,000",낙찰(1/3),"77,000,000",79.4%,2001.02.26
제주 2계 2000-6683,전,제주 제주시 한림읍 상명리 1320-6,"73,752,000","36,138,480",낙찰(2/3),"47,100,000",63.9%,2001.01.08
제주 1계 2000-6737,상가,"제주 제주시 연동 262-4 ,-5,-64","17,305,906,570","4,155,148,150",낙찰(4/5),"4,522,115,000",26.1%,2001.03.19
제주 1계 2000-6911,대지,제주 서귀포시 서귀동 276-18,"151,290,000","36,324,720",낙찰(4/5),"38,500,000",25.4%,2001.05.14
제주 4계 2000-6942,전,제주 서귀포시 성산읍 시흥리 2506-3,"3,305,500","1,619,690",취소(3/3),0,0%,2001.03.02
제주 4계 2000-6942,임야,제주 서귀포시 성산읍 시흥리 2543-1,"1,504,000","736,960",취소(3/3),0,0%,2001.03.02
제주 4계 2000-6942,전,제주 서귀포시 성산읍 시흥리 2494-2,"2,915,000","1,428,350",낙찰(2/3),"1,710,000",58.7%,2001.02.19
제주 1계 2000-7136,단독주택,"제주 제주시 구좌읍 평대리 120 ,-1,-5","184,668,900","90,487,760",취하(2/2),0,0%,2001.02.05
제주 1계 2000-7143,공장,제주 제주시 한림읍 상대리 2565,"173,551,000","85,039,990",낙찰(2/3),"96,100,000",55.4%,2001.02.12
제주 3계 2000-7150,대지,제주 제주시 용담이동 630-2,"14,120,000","3,390,210",낙찰(4/5),"6,530,000",46.2%,2001.01.22
제주 3계 2000-7150,대지,제주 제주시 해안동 195,"382,500","91,830",낙찰(4/5),"576,000",150.6%,2001.01.22
제주 4계 2000-7167,대지,제주 서귀포시 성산읍 신천리 247,"10,410,000","1,749,600",낙찰(5/6),"2,100,000",20.2%,2001.04.23
제주 4계 2000-7167,대지,제주 서귀포시 성산읍 신천리 553,"54,499,000","26,704,510",낙찰(2/3),"26,800,000",49.2%,2001.01.15
제주 3계 2000-7211,단독주택,제주 제주시 연동 1905-16,"155,292,000","76,093,080",낙찰(2/3),0,0%,2001.01.22
제주 4계 2000-7228,전,제주 서귀포시 신효동 1093,"28,087,500","4,720,660",낙찰(5/7),"4,800,000",17.1%,2001.04.23
제주 5계 2000-7235,단독주택,제주 제주시 삼도일동 62-2,"35,872,980","8,613,090",취소(5/5),0,0%,2001.03.09
제주 3계 2000-7334,단독주택,제주 제주시 삼도이동 895,"268,118,280","131,377,950",낙찰(2/3),"145,100,000",54.1%,2001.01.22
제주 4계 2000-7402,다세대,제주 제주시 삼도일동 509-3 대림빌라 101호,"33,000,000","11,319,000",낙찰(3/4),"14,900,000",45.2%,2001.01.15
제주 1계 2000-7495(1),대지,제주 제주시 구좌읍 평대리 76,"39,256,000","9,425,370",낙찰(4/5),"13,510,000",34.4%,2001.02.05
제주 1계 2000-7495(2),대지,제주 제주시 구좌읍 평대리 161,"19,558,000","3,287,100",낙찰(5/6),"3,510,000",17.9%,2001.03.19
제주 3계 2000-7570,단독주택,제주 서귀포시 서귀동 291-41,"530,888,000","182,094,580",낙찰(3/4),"230,000,000",43.3%,2001.04.02
